Name,Error,VAScore,AssetsApk,StubComponents,StubProcesses,#Permissions,#Activities,#Components,#Processes,SpawnApk,SpawnProcesses,SameCertificates,StubIntent,#Packages,UnknownIntent,CombinedIntentAnalysis
com.smallyin.moreopen.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.smart.scanner.barcode.qrcode.reader.apk,0,3,0,424,4,31,1001,1058,5,0,1,1,0,1,0,0
com.xmjb.dianyou.apk,timeout,4,0,136,8,60,280,291,9,0,0,1,0,1,0,0
com.xzj.ultia.apk,crashed,4,0,299,100,165,227,333,102,0,0,1,0,1,0,0
com.ylongly7.edu.gkeng.apk,crashed,6,1,72,8,16,87,97,9,1,0,0,0,1,0,0
com.yuanli.zhouzining.wxqqhb.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.yzdsmart.Dingdingwen.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhihuisanxiang.apk,crashed,6,1,136,8,149,444,495,12,0,0,1,0,1,0,0
com.zhongqingershoufang.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ziyi18.wxxh.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
comcom.jakevideoMultipleaccountstwoparallelaccounts.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ga.sapitche.clonedoublespace.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
info.red.virtual.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jb.XFq.iPM.bAwY.apk,0,4,0,101,51,186,108,113,52,0,1,1,0,2,1,1
lol.kek.ceburek.apk,crashed,6,1,148,50,190,175,194,52,0,0,1,0,1,0,0
net.ffrj.pinkwallet.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nnu8i.rhcfy4.hb4xo.meb.pzjkn2.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.chromium.caster_receiver_apk_picfood.apk,crashed,3,1,0,0,24,3,12,10,0,0,1,0,1,0,0
org.holybomb.morizhizhan.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
pDCMs.GDK.fylYD.YP.gKBw.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tw.net.online.appstore.apk,0,4,0,136,8,33,282,310,10,0,1,1,0,1,0,0
com.haowang.sjqpgamecenter.apk,0,6,1,101,51,190,119,129,53,0,1,1,0,2,0,0
com.rainman.jiayuan.apk,crashed,6,1,136,8,14,236,246,9,0,0,1,0,1,0,0
com.xinxiwang.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.jtjsb.wechatdoubleopen.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.jtjsb.weishangdkxh.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.jtjsb.xndwsq.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.jtjsb.xnwzds.apk,0,4,0,101,51,186,129,135,52,0,0,1,0,1,0,0
com.jtjsb.yingyongfenshen.apk,0,4,0,101,51,186,155,168,53,0,0,1,0,1,0,0
com.jtsbj.ewan.apk,crashed,4,0,136,8,62,290,301,9,0,0,1,0,1,0,0
com.jufeng.guess.apk,0,6,1,101,51,187,126,142,54,0,1,1,0,2,0,0
com.jufeng.guess.channel_cilimaoclmapp_9ht.apk,0,6,1,101,51,187,131,150,54,0,1,1,0,1,0,0
com.jufeng.guess.channel_ifruit_ppc.apk,0,6,1,101,51,187,131,150,54,0,1,1,0,1,0,0
com.jufeng.guess.channel_pc6yqb.apk,crashed,6,1,101,51,187,127,144,54,0,1,1,0,2,1,1
com.jufeng.guess.channel_szyx.apk,timeout,6,1,101,51,187,127,144,54,0,1,1,0,2,0,0
com.jufeng.guess.channel_xndwjlmfb_ppc.apk,0,6,1,101,51,187,131,150,54,0,1,1,0,1,0,0
com.jumobile.multiapp.apk,0,4,0,151,51,167,162,171,53,0,0,1,0,1,0,0
com.jumobile.multiapp.arm64.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.jumobile.smartapp.apk,0,4,0,151,51,167,162,171,53,0,0,1,0,1,0,0
com.jumobile.smartapp.arm64.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.jumpstar.flubbyworld.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.jun.virtual.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.junruy.virtualapp.apk,0,4,0,101,51,187,154,167,53,0,0,1,0,1,0,0
com.jutong.rong.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.juying.Jixiaomi.fenshen.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.jx.JinXingGame.apk,0,6,1,101,51,190,119,129,53,0,0,1,0,1,0,0
com.k3168561364.idv.apk,crashed,6,1,72,8,23,78,90,10,1,0,0,0,1,0,0
com.k3k.qp.shangraomajiang.apk,0,6,1,72,8,19,82,96,9,0,0,1,0,1,0,0
com.degoo.android.newbabystory.egame.apk,0,6,1,40,10,121,86,136,19,0,1,1,0,1,0,0
com.deniu.multi.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.denui.multi.apk,0,4,0,101,51,189,200,215,54,0,0,1,0,1,0,0
com.derpdog.damndive.apk,0,6,1,72,8,16,92,105,9,1,0,0,0,1,0,0
com.devswall.virtualapp.apk,crashed,4,0,101,51,181,121,126,52,0,1,1,0,1,0,0
com.dianxinos.dxhome.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.dianzishebei.apk,crashed,6,1,136,8,149,449,501,12,0,0,1,0,1,0,0
com.diguayouxi.apk,crashed,6,1,72,8,27,138,163,9,0,0,1,0,1,0,0
com.dingda.app.apk,0,3,1,5,5,32,119,155,11,0,0,1,0,1,0,0
com.disney.gravityfallsmysteryshackattack_goo.apk,crashed,6,1,72,8,27,85,105,11,0,0,1,0,1,0,0
com.djgame.jsthj.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.dl.hundredeightysix.apk,timeout,6,1,101,51,186,175,181,52,0,1,1,0,1,0,0
com.dolphin.CarGameVM1.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.dongguaququ.duokai.apk,0,4,0,101,51,187,115,122,53,0,1,1,0,1,0,0
com.dongxin.xxmmd.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.double23app.multiaccount.apk,0,4,0,101,51,181,116,122,52,0,0,1,0,1,0,0
com.doublefree.xhmaster.apk,0,4,0,101,51,186,118,127,52,0,0,1,0,1,0,0
com.doubleopen.wxskzs.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.douguoguo.shootapple.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.kx.zsyjlx.xxl2014.lzi6.apk,crashed,6,1,72,8,25,79,99,9,0,0,1,0,1,0,0
org.kxkp.kxkp.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.loonyrocket.jewelroad.apk,crashed,6,1,72,8,15,79,89,9,0,0,1,0,1,0,0
org.mobix.movaxin.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.mplaasdadfyf.xinsicaidu.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.pc.virtual.apk,0,4,0,101,51,226,115,122,52,0,0,1,0,1,0,0
org.pokean.lication.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.roguelikedevelopment.dweller.android_yyh.apk,crashed,6,1,72,8,15,76,86,9,1,0,0,0,1,0,0
org.supper.blueSkys.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.supper.ironMan.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.supper.touchSJM.apk,crashed,6,1,72,8,18,77,87,9,0,0,1,0,1,0,0
org.yyfengye.killebola.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.zywx.wbpalmstar.widgetone.uex11490318.apk,crashed,6,1,72,8,20,80,94,10,1,0,0,0,1,0,0
oWAe.qr.LilyA.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panorama.multipleaccount.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parallel.multiaccounts.apk,crashed,4,0,100,50,177,109,112,52,0,1,1,0,1,0,0
parallel.space.dualspace.multipleaccounts.parallelspace.apk,crashed,6,1,101,51,181,112,117,52,0,1,1,0,1,0,0
parallelappspace.virtualappspace.dualappspace.apk,crashed,4,0,101,51,180,111,116,52,0,1,1,0,1,0,0
parallelspace.multipleaccount.cloneapp.dualspace.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.example.yhbj.cme.apk,0,6,1,72,8,19,84,97,9,0,0,1,0,1,0,0
com.excean.dualaid.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excean.gospace.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excean.gspace.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excean.gspace.b64.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excean.maid.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excean.masaid.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excean.masteraid.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excean.multiaid.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excean.mvoice.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excean.parallelspace.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excean.parallelspace.b64.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excelliance.adblocker.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excelliance.dualaid.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excelliance.dualaid.b64.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excelliance.dualaid.vend.apk,cannot_install,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.excelliance.multiaccount.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.EY9O32O3G3Q340.apk,0,4,0,101,51,187,108,116,52,0,0,1,0,1,0,0
com.eydb.shop.apk,crashed,6,1,72,8,27,91,107,10,0,0,1,0,1,0,0
loyalblocks.userapp.apk,crashed,4,0,40,20,47,52,70,25,1,1,0,0,1,0,0
lqNS.wkWC.qCquOX.HPkwO.apk,0,4,0,101,51,186,108,113,52,1,1,0,0,2,1,1
lsfl.oxzqk.wutvc.HX2017_746.apk,0,4,0,240,20,189,548,573,21,0,0,1,0,1,0,0
lwf.mhyl.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
lwf.xdhbyx.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
me.czhd.qbt.apk,crashed,6,1,101,51,188,120,134,53,1,1,1,0,2,1,1
me.llk2_zhjzh.cmgc.apk,crashed,6,1,72,8,19,78,91,9,0,0,1,0,1,0,0
metntail.mesngtion.merdchangt.muercuiry.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mian.fm.cs2.online.ssjj.apk,crashed,6,1,72,8,32,83,103,12,0,0,1,0,1,0,0
mobi.bihu.trash.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
mobi.byss.gun3.apk,crashed,6,1,72,8,28,86,103,10,0,0,1,0,1,0,0
mobile.bglottery.cy05.x10.android.apk,0,6,1,172,5,20,249,266,9,0,1,1,0,1,0,0
multiaccount.cloneapp.dualspace.paralelspace.apk,0,4,0,101,51,180,111,116,52,0,1,1,0,1,0,0
multiple.account.clone.double.parallel.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multiple.multiple.parallel.accounts.cloner.mochat.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multipleaccount.cloneapp.dualspace.paralelspace.apk,crashed,4,0,101,51,180,111,116,52,0,1,1,0,1,0,0
multipleaccount.dualspace.CloneApps.apk,crashed,4,0,101,51,181,112,117,52,0,0,1,0,1,0,0
multipleaccounts.parallelspace.dualaccont.apk,0,4,0,101,51,142,120,130,52,0,1,1,0,1,0,0
multipleaccounts.parallelspace.dualspacespro.apk,crashed,4,0,101,51,142,120,130,52,0,1,1,0,1,0,0
multiplemessenger.clone.apk,crashed,4,0,101,51,166,113,118,52,0,0,1,0,1,0,0
nesha.multiple.duel.space.apk,0,4,0,101,51,158,126,161,52,0,0,1,0,1,0,0
net.dev.hazel.crazyfrog.apk,0,6,1,101,51,147,107,112,52,1,1,0,0,2,0,0
com.wufan.test20180311374994566.apk,timeout,2,1,0,0,38,217,262,3,0,0,1,0,1,0,0
com.wufan.test20180311412897545.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20180311433530898.apk,crashed,6,1,18,9,38,217,262,13,0,0,1,0,1,0,0
com.wufan.test20180311435014711.apk,crashed,6,1,18,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311473017000.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311564969112.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311568757538.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20180311626704946.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20180311630499355.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311660633173.apk,crashed,2,1,0,0,38,217,262,2,0,0,1,0,1,0,0
com.wufan.test20180311682425810.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test2018031171944640.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20180311739784468.apk,crashed,6,1,25,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311742738597.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311763552452.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.zjhy.hlmvddz.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.znovel.xyreader.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zoho.mail.apk,crashed,4,0,41,21,47,52,70,25,1,1,0,0,1,0,0
com.zqgame.stt.mi.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zr8169.live.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zrlh.DHDS.egame.apk,crashed,6,1,72,8,19,84,96,10,1,0,0,0,1,0,0
com.zsyj.wx.assistant.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zuilot.liaoqiuba.apk,0,5,1,16,1,33,76,79,3,1,1,0,0,1,0,0
com.zx.mj.wzqw.apk,0,4,0,104,5,33,297,328,10,0,1,1,0,1,0,0
com.zx.mj.zxrd.apk,0,6,1,104,5,33,293,324,10,0,1,1,0,1,0,0
com.zxhl.novel.apk,crashed,4,0,40,20,39,119,147,24,0,1,1,0,1,0,0
com.zxhl.water.apk,0,4,0,40,20,38,117,144,24,0,1,1,0,1,0,0
com.zxtw.game.gunzichizuanshi.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zxtw.mofadianxingxing.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zzy.jidupiaoyi.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zzy.mini20_baoweiguiguan.apk,crashed,6,1,72,8,17,78,91,9,0,0,1,0,1,0,0
com.zzy.SGFish_line_feijilaila.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zzy.SGFlower_color_paomoyusheng.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.game.kongjixiongying.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.game.xpdn.baidu.apk,0,4,0,36,9,30,49,88,17,0,1,1,0,1,0,0
com.gamebox_idtkown.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.gamedo.dntgwk.anzhi.apk,cannot_install,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.gameicreate.starbrideweddingtailorsalongirlfashionshop.egame.apk,crashed,4,0,40,10,121,85,135,16,0,1,1,0,1,0,0
com.gameimake.backtoschoolexploreandlearn.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.gameimake.childabuseprevention.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.gameimake.christmastailorboutiquesalon.egame.apk,timeout,6,1,40,10,121,85,135,19,0,1,1,0,1,0,0
com.gameimake.cutekittysbedtimeactivities.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.gameimake.kittyandpuppydoctorcheckuphospital.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.gameimake.kittypetdaycare.egame.apk,crashed,6,1,40,10,121,85,135,19,0,1,1,0,1,0,0
com.gameimake.poweroutageorlearningactivities.egame.apk,crashed,4,0,40,10,121,85,135,19,0,1,1,0,1,0,0
com.gameimax.mysweetbabykittycare.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.gameloft.android.TBFV.GloftD2HP.ML.apk,crashed,6,1,72,8,22,80,90,9,0,0,1,0,1,0,0
com.gameloft.android.TBFV.GloftGMHP.ML.apk,crashed,6,1,72,8,22,77,87,9,0,0,1,0,1,0,0
com.fibrum.westernvr.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.finegame.hdbyol.egame.apk,0,6,1,72,8,33,82,99,12,1,1,0,0,1,0,0
com.fireant70.test.apk,crashed,6,1,72,8,17,78,91,9,0,0,1,0,1,0,0
com.fishing.when.orangecamera.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.fishmobi.geniusart.apk,crashed,6,1,101,51,192,118,145,54,1,0,0,0,1,0,0
com.fkqdd.dianyou.apk,0,4,0,136,8,60,280,291,9,0,0,1,0,1,0,0
com.flashlight.brightest.beacon.torch.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.flower.zitixiu.apk,0,4,0,136,8,10,248,267,10,0,0,1,0,1,0,0
com.flyfatty.collectset2v1.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.flyfatty.jumpdodge9.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.flyfatty.mm2048v20.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.flyfatty.parkour2.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.flyfatty.weidian17.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.fm.downloader.s2.apk,crashed,4,0,136,8,11,236,247,9,1,0,1,0,1,0,0
com.fntp.wprote.service.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.focus.littledreamer.apk,crashed,6,1,72,8,25,81,91,9,0,0,1,0,1,0,0
com.foot.network.apps.paralel.social.apk,crashed,4,0,101,51,154,116,132,52,0,0,1,0,1,0,0
com.fotolable.multiaccount.dualspace.parrallelspace.mochat.parallelapp.apk,crashed,4,0,101,51,155,117,143,53,0,1,1,0,1,0,0
com.fotolable.multiaccount.parrallelspace.mochat.parallelapp.apk,crashed,4,0,101,51,154,116,132,52,0,1,1,0,1,0,0
com.fotolable.multiaccount.parrallelspace.parallelapp.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.four.dl4sg176.apk,0,4,0,101,51,187,173,179,52,0,1,1,0,1,0,0
com.aigupiao.ui.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.aigz.cloudgame.apk,crashed,4,0,60,30,33,214,229,33,0,1,1,0,1,0,0
com.airmedia_commute.passenger.apk,crashed,4,0,136,8,144,318,349,11,0,0,1,0,1,0,0
com.aladdin.asttnews.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.alicemozoni.parallelclonemultiaccount.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.amuzo.herofactory.invasionfrombelow.apk,crashed,6,1,72,8,18,83,94,9,1,0,0,0,1,0,0
com.anax3d.android.ChristmasShootout.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.and.Games505.CursedKingdoms.apk,crashed,6,1,72,8,22,93,108,9,0,0,1,0,1,0,0
com.andos.csupport.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.andriod.fb.plus.apk,crashed,0,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0
com.android.glbx.proxy.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.android.jacoustic.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.android.kernelapk.apk,0,3,1,0,0,48,4,24,12,0,0,1,0,1,0,0
com.chnt.wallpaper.service.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.chongdianjiayouzhan.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.chuangkezongheng.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.citrix.mail.droid.apk,crashed,4,0,41,21,47,52,70,25,1,1,0,0,1,0,0
com.cjjsc.chongjijiangsichao.apk,crashed,6,1,72,8,18,77,87,9,0,0,1,0,1,0,0
com.cjkj.doubleapp.apk,0,4,0,101,51,186,117,123,52,0,1,1,0,1,0,0
com.cjpk.migu.apk,crashed,6,1,72,8,18,78,91,9,0,0,1,0,1,0,0
com.cjqm.game50100.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cl.clandroidmvp.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.clllm.androidesk.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.clonar.applite.duas.contas.ritmos.apk,crashed,4,0,100,50,194,132,154,52,0,0,1,0,1,0,0
com.cloner.android.apk,0,6,1,151,51,175,273,285,53,0,0,1,0,1,0,0
com.cmcc.jx.ict.contact.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cmcc.jx.ict.ganzhoushizhi.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cmcm.lk.multiaccount.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.wufan.test2018061021368373.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018064266647288.apk,crashed,6,1,18,9,38,217,262,13,0,0,1,0,1,0,0
com.wufan.test2018119712266.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20181396618197.apk,timeout,6,1,18,9,38,217,262,15,0,0,1,0,1,0,0
com.wufan.test20181407081532.apk,crashed,2,1,10,5,38,217,262,8,0,0,1,0,1,0,0
com.wufan.test20181497906960.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20181556975761.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20182459413068.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20182532534499.apk,crashed,2,1,0,0,38,217,262,3,0,0,1,0,1,0,0
com.wufan.test20182740083148.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test2018293100933.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20183021820649.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20183063884216.apk,crashed,6,1,17,9,38,217,262,12,0,0,1,0,1,0,0
com.cootek.smartinputv5.skin.keyboard_theme_live_blue_pink_cherry_blossom.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_neon_flower_sea.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_neon_star_ring.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_pink_rose_gold_silk.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_purple_cute_abyssrium.apk,0,4,0,681,5,18,994,1051,10,0,1,1,0,1,0,0
com.cootek.smartinputv5.skin.keyboard_theme_purple_love_heart.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_warm_autumn.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.smartisant1.apk,crashed,4,0,681,5,18,990,1046,10,0,1,1,0,1,0,0
com.cootek.smartinputv5.skin.theme_free_blue.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.theme_free_neonblue.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ymglq.net.nearme.gamecenter.apk,crashed,6,1,136,8,28,264,288,12,0,0,1,0,2,0,0
com.yoloho.dayima.apk,crashed,3,1,0,0,79,442,533,10,0,0,1,0,1,0,0
com.yougo.crazyguess.fhcshz.baidu.apk,crashed,6,1,72,8,18,76,86,9,1,0,0,0,1,0,0
com.youku.phone.x86.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.youlong.multiaccount.apk,crashed,6,1,400,100,211,303,521,106,0,0,1,0,1,0,0
com.youlong.multiaccount.b64.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.your.favor.parallel.space.apk,0,4,0,101,51,181,117,122,52,0,1,1,0,1,0,0
com.youtang.skeww.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.youtang.youtang_private_space.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.youxi.bsq.a.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.youyin.app.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.yqxue.yqxue.apk,0,5,1,227,5,46,420,441,7,0,0,1,0,1,0,0
com.yskod.xinyi.apk,crashed,5,1,50,6,32,25,65,8,0,1,1,1,1,0,0
com.ysysjiankang.m.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ytx.sf.mi.apk,crashed,6,1,20,5,20,23,68,10,0,1,1,0,1,0,0
com.yuanda.stock.apk,crashed,4,0,136,8,132,380,426,11,0,0,1,0,1,0,0
com.tencent.vvandroidvideo.apk,0,4,0,101,51,186,108,113,52,0,0,1,0,1,0,0
com.tencent.zmzhizuo.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
